t,segment,command,right_stick_x,right_stick_y,sample,alarm,j0,j1,j2,j3,j4,j5,x,y,z,a,b,c,target_x,target_y,target_z,target_a,target_b,target_c,joint_delta_norm_deg,joint_delta_max_deg,tcp_drift_norm_mm,tcp_drift_x_mm,tcp_drift_y_mm,tcp_drift_z_mm,q_speed_norm_deg_s,tcp_speed_norm_mm_s
0.256528854,baseline_fixed_tcp,center,0,0,10,0,55.041504,32.958984,-138.647461,58.601074,97.822266,13.161621,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,222.806063,230.667821,154.695656,126.340457,-2.81349285,125.315398,0.0380577751,0.021973,0.0465212805,-0.0330710951,0.0209336239,-0.0251458864,0,0
0.281621456,baseline_fixed_tcp,center,0,0,11,0,55.041504,32.958984,-138.647461,58.601074,97.822266,13.161621,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,222.806063,230.667821,154.695656,126.340457,-2.81349285,125.315398,0.0380577751,0.021973,0.0465212805,-0.0330710951,0.0209336239,-0.0251458864,0,0
0.306726217,baseline_fixed_tcp,center,0,0,12,0,55.041504,32.958984,-138.647461,58.623047,97.822266,13.183594,222.80559,230.662082,154.671404,126.361489,-2.81951164,125.289483,222.806063,230.667821,154.695656,126.340457,-2.81349285,125.315398,0.021972,0.021972,0.0249264432,-0.0004731821,-0.00573879562,-0.0242522142,1.23779368,1.67812218
0.331815481,baseline_fixed_tcp,center,0,0,13,0,55.041504,32.958984,-138.647461,58.623047,97.822266,13.161621,222.80559,230.662082,154.671404,126.351347,-2.79504545,125.278286,222.806063,230.667821,154.695656,126.340457,-2.81349285,125.315398,0.0310738075,0.021973,0.0249264432,-0.0004731821,-0.00573879562,-0.0242522142,0.875792932,0
0.356940031,baseline_fixed_tcp,center,0,0,14,0,55.041504,32.958984,-138.647461,58.601074,97.822266,13.161621,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,222.806063,230.667821,154.695656,126.340457,-2.81349285,125.315398,0.0380577751,0.021973,0.0465212805,-0.0330710951,0.0209336239,-0.0251458864,0.874562932,1.67680045
0.382015228,baseline_fixed_tcp,center,0,0,15,0,55.041504,32.958984,-138.647461,58.601074,97.822266,13.139648,222.772992,230.688755,154.67051,126.359028,-2.75110427,125.27402,222.806063,230.667821,154.695656,126.340457,-2.81349285,125.315398,0.0538222299,0.043946,0.0465212805,-0.0330710951,0.0209336239,-0.0251458864,0.876284234,0
0.407137156,baseline_fixed_tcp,center,0,0,16,0,55.041504,32.958984,-138.647461,58.601074,97.822266,13.161621,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,222.806063,230.667821,154.695656,126.340457,-2.81349285,125.315398,0.0380577751,0.021973,0.0465212805,-0.0330710951,0.0209336239,-0.0251458864,0.874654232,0
0.432222366,baseline_fixed_tcp,center,0,0,17,0,55.041504,32.958984,-138.647461,58.579102,97.822266,13.139648,222.740385,230.715414,154.669621,126.37685,-2.73162237,125.280949,222.806063,230.667821,154.695656,126.340457,-2.81349285,125.315398,0.065918,0.043946,0.085184714,-0.0656774453,0.0475928459,-0.0260351628,1.23873017,1.6793536
0.457316399,baseline_fixed_tcp,center,0,0,18,0,55.041504,32.958984,-138.647461,58.601074,97.844238,13.183594,222.773465,230.694492,154.694763,126.358293,-2.79402175,125.322328,222.806063,230.667821,154.695656,126.340457,-2.81349285,125.315398,0.021973,0.021973,0.0421280928,-0.0325979704,0.0266711532,-0.000893371459,2.14480563,1.85381358
0.482408047,baseline_fixed_tcp,center,0,0,19,0,55.041504,32.958984,-138.647461,58.579102,97.822266,13.161621,222.740385,230.715414,154.669621,126.387007,-2.7560881,125.292141,222.806063,230.667821,154.695656,126.340457,-2.81349285,125.315398,0.0538214134,0.043945,0.085184714,-0.0656774453,0.0475928459,-0.0260351628,1.5167277,1.85398972
0.507500887,baseline_fixed_tcp,center,0,0,20,0,55.041504,32.958984,-138.669434,58.601074,97.822266,13.161621,222.731331,230.629166,154.647319,126.37348,-2.75533734,125.262878,222.806063,230.667821,154.695656,126.340457,-2.81349285,125.315398,0.0439455,0.021973,0.0970331318,-0.0747313508,-0.0386552113,-0.0483366166,1.23835354,3.56849182
0.532596111,baseline_fixed_tcp,center,0,0,21,0,55.041504,32.958984,-138.647461,58.601074,97.822266,13.161621,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,222.806063,230.667821,154.695656,126.340457,-2.81349285,125.315398,0.0380577751,0.021973,0.0465212805,-0.0330710951,0.0209336239,-0.0251458864,0.875584919,3.0410787
0.557691097,baseline_fixed_tcp,center,0,0,22,0,55.041504,32.958984,-138.647461,58.601074,97.822266,13.161621,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,222.806063,230.667821,154.695656,126.340457,-2.81349285,125.315398,0.0380577751,0.021973,0.0465212805,-0.0330710951,0.0209336239,-0.0251458864,0,0
0.583945751,baseline_fixed_tcp,center,0,0,23,0,55.041504,32.958984,-138.647461,58.601074,97.822266,13.161621,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,222.806063,230.667821,154.695656,126.340457,-2.81349285,125.315398,0.0380577751,0.021973,0.0465212805,-0.0330710951,0.0209336239,-0.0251458864,0,0
0.609030724,baseline_fixed_tcp,center,0,0,24,0,55.041504,32.958984,-138.647461,58.601074,97.822266,13.161621,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,222.806063,230.667821,154.695656,126.340457,-2.81349285,125.315398,0.0380577751,0.021973,0.0465212805,-0.0330710951,0.0209336239,-0.0251458864,0,0
0.63610816,baseline_fixed_tcp,center,0,0,25,0,55.041504,32.958984,-138.647461,58.579102,97.822266,13.161621,222.740385,230.715414,154.669621,126.387007,-2.7560881,125.292141,222.806063,230.667821,154.695656,126.340457,-2.81349285,125.315398,0.0538214134,0.043945,0.085184714,-0.0656774453,0.0475928459,-0.0260351628,0.811450524,1.55579496
0.661217451,baseline_fixed_tcp,center,0,0,26,0,55.041504,32.958984,-138.647461,58.601074,97.822266,13.139648,222.772992,230.688755,154.67051,126.359028,-2.75110427,125.27402,222.806063,230.667821,154.695656,126.340457,-2.81349285,125.315398,0.0538222299,0.043946,0.0465212805,-0.0330710951,0.0209336239,-0.0251458864,1.23754221,1.67774307
0.686348438,baseline_fixed_tcp,center,0,0,27,0,55.041504,32.958984,-138.647461,58.601074,97.822266,13.139648,222.772992,230.688755,154.67051,126.359028,-2.75110427,125.27402,222.806063,230.667821,154.695656,126.340457,-2.81349285,125.315398,0.0538222299,0.043946,0.0465212805,-0.0330710951,0.0209336239,-0.0251458864,0,0
0.717522383,baseline_fixed_tcp,center,0,0,28,0,55.041504,32.958984,-138.647461,58.601074,97.844238,13.161621,222.773465,230.694492,154.694763,126.348144,-2.76955825,125.311132,222.806063,230.667821,154.695656,126.340457,-2.81349285,125.315398,0.0310745146,0.021973,0.0421280928,-0.0325979704,0.0266711532,-0.000893371459,0.996787799,0.79959221
0.744241238,baseline_fixed_tcp,center,0,0,29,0,55.041504,32.958984,-138.647461,58.579102,97.822266,13.161621,222.740385,230.715414,154.669621,126.387007,-2.7560881,125.292141,222.806063,230.667821,154.695656,126.340457,-2.81349285,125.315398,0.0538214134,0.043945,0.085184714,-0.0656774453,0.0475928459,-0.0260351628,1.16296527,1.74107977
0.769364595,baseline_fixed_tcp,center,0,0,30,0,55.041504,32.958984,-138.647461,58.601074,97.822266,13.183594,222.772992,230.688755,154.67051,126.379325,-2.8000362,125.296408,222.806063,230.667821,154.695656,126.340457,-2.81349285,125.315398,0.0310738075,0.021973,0.0465212805,-0.0330710951,0.0209336239,-0.0251458864,1.2368493,1.6768037
0.794457436,baseline_fixed_tcp,center,0,0,31,0,55.041504,32.958984,-138.647461,58.623047,97.844238,13.139648,222.806063,230.667821,154.695656,126.320168,-2.76457349,125.292996,222.806063,230.667821,154.695656,126.340457,-2.81349285,125.315398,0.043946,0.043946,0,0,0,0,2.14492379,1.85396632
0.819549084,baseline_fixed_tcp,center,0,0,32,0,55.041504,32.958984,-138.647461,58.623047,97.822266,13.161621,222.80559,230.662082,154.671404,126.351347,-2.79504545,125.278286,222.806063,230.667821,154.695656,126.340457,-2.81349285,125.315398,0.0310738075,0.021973,0.0249264432,-0.0004731821,-0.00573879562,-0.0242522142,1.23841237,0.993415939
0.844640493,baseline_fixed_tcp,center,0,0,33,0,55.041504,32.958984,-138.647461,58.601074,97.822266,13.161621,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,222.806063,230.667821,154.695656,126.340457,-2.81349285,125.315398,0.0380577751,0.021973,0.0465212805,-0.0330710951,0.0209336239,-0.0251458864,0.875718036,1.67901513
0.869740009,baseline_fixed_tcp,center,0,0,34,0,55.041504,32.958984,-138.647461,58.601074,97.822266,13.183594,222.772992,230.688755,154.67051,126.379325,-2.8000362,125.296408,222.806063,230.667821,154.695656,126.340457,-2.81349285,125.315398,0.0310738075,0.021973,0.0465212805,-0.0330710951,0.0209336239,-0.0251458864,0.875435211,0
0.894847393,baseline_fixed_tcp,center,0,0,35,0,55.041504,32.958984,-138.647461,58.579102,97.822266,13.161621,222.740385,230.715414,154.669621,126.387007,-2.7560881,125.292141,222.806063,230.667821,154.695656,126.340457,-2.81349285,125.315398,0.0538214134,0.043945,0.085184714,-0.0656774453,0.0475928459,-0.0260351628,1.23763622,1.67787053
0.923168659,baseline_fixed_tcp,center,0,0,36,0,55.041504,32.958984,-138.647461,58.601074,97.822266,13.161621,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,222.806063,230.667821,154.695656,126.340457,-2.81349285,125.315398,0.0380577751,0.021973,0.0465212805,-0.0330710951,0.0209336239,-0.0251458864,0.775812771,1.48746666
0.948268652,baseline_fixed_tcp,center,0,0,37,0,55.041504,32.958984,-138.647461,58.623047,97.822266,13.183594,222.80559,230.662082,154.671404,126.361489,-2.81951164,125.289483,222.806063,230.667821,154.695656,126.340457,-2.81349285,125.315398,0.021972,0.021972,0.0249264432,-0.0004731821,-0.00573879562,-0.0242522142,1.23802883,1.67844098
0.973368645,baseline_fixed_tcp,center,0,0,38,0,55.041504,32.958984,-138.647461,58.601074,97.822266,13.161621,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,222.806063,230.667821,154.695656,126.340457,-2.81349285,125.315398,0.0380577751,0.021973,0.0465212805,-0.0330710951,0.0209336239,-0.0251458864,1.23802883,1.67844098
0.998450994,baseline_fixed_tcp,center,0,0,39,0,55.041504,32.958984,-138.647461,58.623047,97.822266,13.183594,222.80559,230.662082,154.671404,126.361489,-2.81951164,125.289483,222.806063,230.667821,154.695656,126.340457,-2.81349285,125.315398,0.021972,0.021972,0.0249264432,-0.0004731821,-0.00573879562,-0.0242522142,1.23889966,1.6796216
1.00127435,right_stick_up,up,0,1,0,0,55.041504,32.958984,-138.647461,58.623047,97.822266,13.183594,222.80559,230.662082,154.671404,126.361489,-2.81951164,125.289483,222.806063,230.667821,154.695656,114.843518,-2.52607588,135.738471,0.021972,0.021972,0.0249264432,-0.0004731821,-0.00573879562,-0.0242522142,0,0
1.02652526,right_stick_up,up,0,1,1,0,55.041504,32.958984,-138.647461,58.601074,97.822266,13.161621,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,222.806063,230.667821,154.695656,114.843518,-2.52607588,135.738471,0.0380577751,0.021973,0.0465212805,-0.0330710951,0.0209336239,-0.0251458864,1.23062941,1.66840932
1.05162716,right_stick_up,up,0,1,2,0,55.041504,32.958984,-138.647461,58.623047,97.844238,13.161621,222.806063,230.667821,154.695656,126.330314,-2.78903115,125.304198,222.806063,230.667821,154.695656,114.843518,-2.52607588,135.738471,0.021973,0.021973,0,0,0,0,1.23790659,1.85329717
1.07672119,right_stick_up,up,0,1,3,0,55.041504,32.958984,-138.647461,58.623047,97.822266,13.161621,222.80559,230.662082,154.671404,126.351347,-2.79504545,125.278286,222.806063,230.667821,154.695656,114.843518,-2.52607588,135.738471,0.0310738075,0.021973,0.0249264432,-0.0004731821,-0.00573879562,-0.0242522142,0.875586663,0.993321554
1.10184216,right_stick_up,up,0,1,4,0,55.041504,32.958984,-138.647461,58.601074,97.822266,13.183594,222.772992,230.688755,154.67051,126.379325,-2.8000362,125.296408,222.806063,230.667821,154.695656,114.843518,-2.52607588,135.738471,0.0310738075,0.021973,0.0465212805,-0.0330710951,0.0209336239,-0.0251458864,1.23699484,1.67703916
1.12692833,right_stick_up,up,0,1,5,0,55.041504,32.958984,-138.647461,58.601074,97.844238,13.183594,222.773465,230.694492,154.694763,126.358293,-2.79402175,125.322328,222.806063,230.667821,154.695656,114.843518,-2.52607588,135.738471,0.021973,0.021973,0.0421280928,-0.0325979704,0.0266711532,-0.000893371459,0.875861275,0.993633091
1.15205073,right_stick_up,up,0,1,6,0,55.041504,32.958984,-138.647461,58.601074,97.844238,13.161621,222.773465,230.694492,154.694763,126.348144,-2.76955825,125.311132,222.806063,230.667821,154.695656,114.843518,-2.52607588,135.738471,0.0310745146,0.021973,0.0421280928,-0.0325979704,0.0266711532,-0.000893371459,0.874637631,0
1.17713571,right_stick_up,up,0,1,7,0,55.041504,32.958984,-138.647461,58.601074,97.844238,13.183594,222.773465,230.694492,154.694763,126.358293,-2.79402175,125.322328,222.806063,230.667821,154.695656,114.843518,-2.52607588,135.738471,0.021973,0.021973,0.0421280928,-0.0325979704,0.0266711532,-0.000893371459,0.875942762,0
1.20224643,right_stick_up,up,0,1,8,0,55.041504,32.958984,-138.647461,58.601074,97.866211,13.161621,222.773928,230.70023,154.719016,126.327104,-2.76354771,125.337046,222.806063,230.667821,154.695656,114.843518,-2.52607588,135.738471,0.0380583524,0.021973,0.0512707662,-0.0321343728,0.032409393,0.0233603253,1.23749987,0.992706543
1.2273407,right_stick_up,up,0,1,9,0,55.041504,32.958984,-138.647461,58.623047,97.888184,13.183594,222.806981,230.6793,154.744163,126.298375,-2.80145378,125.367221,222.806063,230.667821,154.695656,114.843518,-2.52607588,135.738471,0.043946,0.043946,0.0498551543,0.000917761524,0.0114794718,0.048506864,1.5166152,1.85327123
1.25246096,right_stick_up,up,0,1,10,0,55.041504,32.958984,-138.647461,58.64502,97.932129,13.161621,222.840448,230.664103,154.793565,126.228292,-2.78442176,125.400859,222.806063,230.667821,154.695656,114.843518,-2.52607588,135.738471,0.093222601,0.087891,0.103838543,0.034385586,-0.00371754554,0.0979094196,2.14256641,2.45126592
1.27755165,right_stick_up,up,0,1,11,0,55.041504,32.937012,-138.647461,58.623047,97.954102,13.205566,222.791756,230.672879,154.726143,126.249705,-2.78758187,125.433818,222.806063,230.667821,154.695656,114.843518,-2.52607588,135.738471,0.11417371,0.109864,0.0340553068,-0.0143071552,0.00505818977,0.0304874392,2.316953,3.33304701
1.30267143,right_stick_up,up,0,1,12,0,55.041504,32.937012,-138.647461,58.64502,97.998047,13.205566,222.825177,230.657704,154.775543,126.189742,-2.79495677,125.478657,222.806063,230.667821,154.695656,114.843518,-2.52607588,135.738471,0.158447338,0.153809,0.0827624413,0.0191144088,-0.0101167436,0.0798868735,1.95591778,2.44999535
1.32776189,right_stick_up,up,0,1,13,0,55.041504,32.937012,-138.647461,58.666992,98.041992,13.205566,222.858549,230.642525,154.824946,126.129758,-2.8023084,125.52346,222.806063,230.667821,154.695656,114.843518,-2.52607588,135.738471,0.204947176,0.197754,0.141811522,0.0524866073,-0.0252954647,0.129289611,1.95818601,2.45193391
1.35284138,right_stick_up,up,0,1,14,0,55.063477,32.893066,-138.647461,58.710938,98.129883,13.249512,222.803681,230.650363,154.742208,126.049978,-2.80124728,125.602133,222.806063,230.667821,154.695656,114.843518,-2.52607588,135.738471,0.313832873,0.285645,0.0497753424,-0.00238231367,-0.0174582324,0.0465523298,4.71809791,3.970836
1.37793732,right_stick_up,up,0,1,15,0,55.063477,32.871094,-138.647461,58.73291,98.195801,13.249512,222.82075,230.617339,154.725102,125.973239,-2.78213978,125.650448,222.806063,230.667821,154.695656,114.843518,-2.52607588,135.738471,0.384992298,0.351563,0.0602598982,0.014687174,-0.0504823789,0.0294460807,2.90384381,1.63061034
1.40304565,right_stick_up,up,0,1,16,0,55.063477,32.871094,-138.647461,58.73291,98.239746,13.293457,222.821401,230.628907,154.773591,125.951343,-2.81877465,125.724678,222.806063,230.667821,154.695656,114.843518,-2.52607588,135.738471,0.43448107,0.395508,0.0884503559,0.015338157,-0.0389144162,0.0779350666,2.47517842,1.98555639
1.43396831,right_stick_up,up,0,1,17,0,55.085449,32.827148,-138.647461,58.820801,98.371582,13.293457,222.831838,230.594965,154.741237,125.773212,-2.79504369,125.818451,222.806063,230.667821,154.695656,114.843518,-2.52607588,135.738471,0.590406734,0.527344,0.0897218659,0.0257747137,-0.0728562466,0.0455811877,5.36468425,1.55352055
1.45911503,right_stick_up,up,0,1,18,0,55.107422,32.805176,-138.647461,58.820801,98.4375,13.337402,222.727637,230.674167,154.723213,125.745781,-2.78121554,125.907548,222.806063,230.667821,154.695656,114.843518,-2.52607588,135.738471,0.665376156,0.593262,0.0833685521,-0.0784261334,0.0063456535,0.0275570276,3.38411946,5.25395493
1.48420572,right_stick_up,up,0,1,19,0,55.107422,32.783203,-138.625488,58.864746,98.503418,13.359375,222.818325,230.673964,154.730104,125.656731,-2.8257825,125.982262,222.806063,230.667821,154.695656,114.843518,-2.52607588,135.738471,0.748039166,0.65918,0.0370774076,0.012262294,0.00614262483,0.0344476191,3.50292218,3.62485201
1.51125979,right_stick_up,up,0,1,20,0,55.129395,32.739258,-138.647461,58.930664,98.657227,13.381348,222.754248,230.613245,154.698095,125.489708,-2.77994057,126.097678,222.806063,230.667821,154.695656,114.843518,-2.52607588,135.738471,0.922328748,0.812989,0.0752948541,-0.0518151563,-0.0545761375,0.00243923028,6.54798422,3.47082983
1.53636575,right_stick_up,up,0,1,21,0,55.129395,32.717285,-138.625488,58.930664,98.723145,13.40332,222.77958,230.666525,154.703036,125.43638,-2.78578022,126.186334,222.806063,230.667821,154.695656,114.843518,-2.52607588,135.738471,0.990964831,0.878907,0.027522707,-0.0264831916,-0.00129622674,0.00737968584,3.03177296,2.3580823
1.56145024,right_stick_up,up,0,1,22,0,55.129395,32.717285,-138.625488,58.974609,98.811035,13.447266,222.845008,230.636452,154.801874,125.336093,-2.84808913,126.297975,222.806063,230.667821,154.695656,114.843518,-2.52607588,135.738471,1.09290496,0.966797,0.117400951,0.0389452373,-0.0313693795,0.106217766,4.29122582,4.87502447
1.58655047,right_stick_up,up,0,1,23,0,55.151367,32.67334,-138.625488,59.018555,98.898926,13.447266,222.788843,230.644498,154.719244,125.235709,-2.79708272,126.353807,222.806063,230.667821,154.695656,114.843518,-2.52607588,135.738471,1.19685482,1.054688,0.0373748341,-0.0172194878,-0.0233230124,0.0235882293,4.37699554,3.99335085
1.61164165,right_stick_up,up,0,1,24,0,55.17334,32.629395,-138.603516,59.084473,99.09668,13.513184,222.806299,230.714587,154.78164,125.037132,-2.82717197,126.587432,222.806063,230.667821,154.695656,114.843518,-2.52607588,135.738471,1.42059681,1.252442,0.0978799132,0.000236249039,0.0467665104,0.0859843887,8.97338484,3.80408979
1.63672614,right_stick_up,up,0,1,25,0,55.17334,32.607422,-138.603516,59.128418,99.18457,13.535156,222.854569,230.660949,154.789749,124.930964,-2.84418322,126.665257,222.806063,230.667821,154.695656,114.843518,-2.52607588,135.738471,1.5226271,1.340332,0.106083044,0.0485062855,-0.00687222968,0.0940931721,4.10852034,2.89479545
1.66182327,right_stick_up,up,0,1,26,0,55.195312,32.563477,-138.603516,59.172363,99.272461,13.579102,222.79775,230.669096,154.707144,124.850686,-2.84101343,126.743802,222.806063,230.667821,154.695656,114.843518,-2.52607588,135.738471,1.63707344,1.428223,0.0142369937,-0.00831274393,0.0012751366,0.0114875717,4.71474415,4.00805126
1.68700552,right_stick_up,up,0,1,27,0,55.195312,32.541504,-138.603516,59.194336,99.382324,13.601074,222.81318,230.648254,154.73848,124.741166,-2.83239737,126.854319,222.806063,230.667821,154.695656,114.843518,-2.52607588,135.738471,1.7510702,1.538086,0.0476177243,0.00711700114,-0.0195669131,0.0428244308,4.61706644,1.61523065
1.71208763,right_stick_up,up,0,1,28,0,55.217285,32.475586,-138.603516,59.260254,99.624023,13.666992,222.770671,230.647676,154.735645,124.508628,-2.8073317,127.094503,222.806063,230.667821,154.695656,114.843518,-2.52607588,135.738471,2.01837677,1.779785,0.0570743265,-0.0353914439,-0.0201452218,0.0399886795,10.6932906,1.69869479
1.73716998,right_stick_up,up,0,1,29,0,55.239258,32.431641,-138.603516,59.304199,99.733887,13.688965,222.712891,230.661953,154.677298,124.396768,-2.77296623,127.187086,222.806063,230.667821,154.695656,114.843518,-2.52607588,135.738471,2.14692098,1.889649,0.0951439294,-0.0931714826,-0.00586794804,-0.0183578134,5.18262846,3.32292573
1.76226807,right_stick_up,up,0,1,30,0,55.26123,32.409668,-138.581543,59.370117,99.84375,13.73291,222.744772,230.732371,154.733398,124.267519,-2.82256618,127.328082,222.806063,230.667821,154.695656,114.843518,-2.52607588,135.738471,2.28304241,1.999512,0.0966837452,-0.0612906673,0.0645504927,0.0377416822,5.60574035,3.80549803
1.79085851,right_stick_up,up,0,1,31,0,55.283203,32.34375,-138.55957,59.458008,100.107422,13.798828,222.773105,230.770626,154.778424,123.990142,-2.82893559,127.608083,222.806063,230.667821,154.695656,114.843518,-2.52607588,135.738471,2.57727194,2.263184,0.136035647,-0.0329573949,0.102805212,0.0827683269,10.3109431,2.29186888
1.8159554,right_stick_up,up,0,1,32,0,55.283203,32.299805,-138.55957,59.501953,100.239258,13.820801,222.802303,230.705717,154.744216,123.845394,-2.81084283,127.7143,222.806063,230.667821,154.695656,114.843518,-2.52607588,135.738471,2.72310292,2.39502,0.0617115855,-0.00375982981,0.0378956685,0.04856029,5.87311657,3.14652273
1.84135556,right_stick_up,up,0,1,33,0,55.305176,32.233887,-138.55957,59.567871,100.437012,13.886719,222.757022,230.693946,154.69292,123.654546,-2.79563509,127.902524,222.806063,230.667821,154.695656,114.843518,-2.52607588,135.738471,2.95170588,2.592774,0.0556323546,-0.0490405027,0.0261247629,-0.00273582448,9.03149394,2.73335077
1.86645198,right_stick_up,up,0,1,34,0,55.327148,32.211914,-138.55957,59.655762,100.59082,13.930664,222.777365,230.690768,154.775761,123.468399,-2.82891209,128.064642,222.806063,230.667821,154.695656,114.843518,-2.52607588,135.738471,3.13301092,2.746582,0.0881302032,-0.0286981873,0.022947208,0.080104759,7.37732681,3.40131493
1.89153123,right_stick_up,up,0,1,35,0,55.327148,32.167969,-138.55957,59.677734,100.722656,13.952637,222.773113,230.653055,154.740476,123.341483,-2.79111814,128.177755,222.806063,230.667821,154.695656,114.843518,-2.52607588,135.738471,3.27171271,2.878418,0.0575549382,-0.0329501343,-0.0147655744,0.0448200555,5.67796082,2.06626185
1.91983867,right_stick_up,up,0,1,36,0,55.371094,32.080078,-138.537598,59.787598,101.030273,14.040527,222.722755,230.739344,154.743944,123.027726,-2.77926589,128.501295,222.806063,230.667821,154.695656,114.843518,-2.52607588,135.738471,3.6241561,3.186035,0.119948076,-0.0833079721,0.0715235378,0.0482877456,12.4678596,3.53153589
1.94494224,right_stick_up,up,0,1,37,0,55.371094,32.036133,-138.537598,59.853516,101.162109,14.084473,222.781917,230.648118,154.710859,122.874341,-2.80151801,128.611152,222.806063,230.667821,154.695656,114.843518,-2.52607588,135.738471,3.78236147,3.317871,0.0346751025,-0.024145549,-0.0197031369,0.0152033415,6.37214251,4.52737681
1.97006154,right_stick_up,up,0,1,38,0,55.393066,32.01416,-138.515625,59.897461,101.315918,14.128418,222.776229,230.758121,154.813806,122.71868,-2.81677081,128.809078,222.806063,230.667821,154.695656,114.843518,-2.52607588,135.738471,3.95007018,3.47168,0.151669501,-0.0298337791,0.0903005091,0.11814991,6.77565226,6.00209865
