t,segment,command,right_stick_x,right_stick_y,sample,alarm,j0,j1,j2,j3,j4,j5,x,y,z,a,b,c,target_x,target_y,target_z,target_a,target_b,target_c,joint_delta_norm_deg,joint_delta_max_deg,tcp_drift_norm_mm,tcp_drift_x_mm,tcp_drift_y_mm,tcp_drift_z_mm,q_speed_norm_deg_s,tcp_speed_norm_mm_s
0.624290466,baseline_fixed_tcp,center,0,0,24,0,55.041504,32.958984,-138.647461,58.601074,97.822266,13.161621,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,222.773465,230.694492,154.694763,126.358293,-2.79402175,125.322328,0.0310738075,0.021973,0.0249264432,-0.000473124702,-0.00573752926,-0.0242525149,0,0
0.64944768,baseline_fixed_tcp,center,0,0,25,0,55.041504,32.958984,-138.647461,58.601074,97.822266,13.161621,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,222.773465,230.694492,154.694763,126.358293,-2.79402175,125.322328,0.0310738075,0.021973,0.0249264432,-0.000473124702,-0.00573752926,-0.0242525149,0,0
0.674686193,baseline_fixed_tcp,center,0,0,26,0,55.041504,32.958984,-138.647461,58.601074,97.822266,13.161621,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,222.773465,230.694492,154.694763,126.358293,-2.79402175,125.322328,0.0310738075,0.021973,0.0249264432,-0.000473124702,-0.00573752926,-0.0242525149,0,0
0.703957558,baseline_fixed_tcp,center,0,0,27,0,55.041504,32.958984,-138.647461,58.623047,97.822266,13.161621,222.80559,230.662082,154.671404,126.351347,-2.79504545,125.278286,222.773465,230.694492,154.694763,126.358293,-2.79402175,125.322328,0.0380577751,0.021973,0.0512644354,0.0321247883,-0.0324099488,-0.0233588427,0.750665389,1.43925155
0.729090452,baseline_fixed_tcp,center,0,0,28,0,55.041504,32.958984,-138.647461,58.601074,97.822266,13.139648,222.772992,230.688755,154.67051,126.359028,-2.75110427,125.27402,222.773465,230.694492,154.694763,126.358293,-2.79402175,125.322328,0.0491326745,0.043946,0.0249264432,-0.000473124702,-0.00573752926,-0.0242525149,1.23640811,1.67624371
0.754331112,baseline_fixed_tcp,center,0,0,29,0,55.041504,32.958984,-138.647461,58.623047,97.822266,13.139648,222.80559,230.662082,154.671404,126.341203,-2.7705833,125.267087,222.773465,230.694492,154.694763,126.358293,-2.79402175,125.322328,0.0538222299,0.043946,0.0512644354,0.0321247883,-0.0324099488,-0.0233588427,0.870539845,1.66908698
0.783791542,baseline_fixed_tcp,center,0,0,30,0,55.041504,32.958984,-138.647461,58.601074,97.822266,13.161621,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,222.773465,230.694492,154.694763,126.358293,-2.79402175,125.322328,0.0310738075,0.021973,0.0249264432,-0.000473124702,-0.00573752926,-0.0242525149,1.05478822,1.43001498
0.808998823,baseline_fixed_tcp,center,0,0,31,0,55.041504,32.958984,-138.647461,58.579102,97.822266,13.139648,222.740385,230.715414,154.669621,126.37685,-2.73162237,125.280949,222.773465,230.694492,154.694763,126.358293,-2.79402175,125.322328,0.0538218216,0.043946,0.0465196577,-0.0330794749,0.0209216928,-0.0251417913,1.23273142,1.67122106
0.8342278,baseline_fixed_tcp,center,0,0,32,0,55.041504,32.958984,-138.647461,58.601074,97.822266,13.139648,222.772992,230.688755,154.67051,126.359028,-2.75110427,125.27402,222.773465,230.694492,154.694763,126.358293,-2.79402175,125.322328,0.0491326745,0.043946,0.0249264432,-0.000473124702,-0.00573752926,-0.0242525149,0.87090332,1.66978387
0.865811348,baseline_fixed_tcp,center,0,0,33,0,55.041504,32.958984,-138.647461,58.601074,97.822266,13.161621,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,222.773465,230.694492,154.694763,126.358293,-2.79402175,125.322328,0.0310738075,0.021973,0.0249264432,-0.000473124702,-0.00573752926,-0.0242525149,0.69571032,0
0.891042948,baseline_fixed_tcp,center,0,0,34,0,55.041504,32.958984,-138.647461,58.623047,97.822266,13.139648,222.80559,230.662082,154.671404,126.341203,-2.7705833,125.267087,222.773465,230.694492,154.694763,126.358293,-2.79402175,125.322328,0.0538222299,0.043946,0.0512644354,0.0321247883,-0.0324099488,-0.0233588427,1.23157132,1.6696863
0.92134738,baseline_fixed_tcp,center,0,0,35,0,55.041504,32.958984,-138.625488,58.623047,97.822266,13.139648,222.847245,230.721663,154.694621,126.336902,-2.7908192,125.289417,222.773465,230.694492,154.694763,126.358293,-2.79402175,125.322328,0.0581347156,0.043946,0.0786241156,0.0737797488,0.0271713123,-0.000141450989,0.725075463,2.51830673
0.930383682,right_stick_up,up,0,1,0,0,55.041504,32.958984,-138.647461,58.601074,97.822266,13.161621,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,222.773465,230.694492,154.694763,114.861309,-2.50901421,135.747679,0.0310738075,0.021973,0.0249264432,-0.000473124702,-0.00573752926,-0.0242525149,4.21171736,9.37574211
0.955509663,right_stick_up,up,0,1,1,0,55.041504,32.958984,-138.647461,58.623047,97.822266,13.161621,222.80559,230.662082,154.671404,126.351347,-2.79504545,125.278286,222.773465,230.694492,154.694763,114.861309,-2.50901421,135.747679,0.0380577751,0.021973,0.0512644354,0.0321247883,-0.0324099488,-0.0233588427,0.87451314,1.67670498
0.980618,right_stick_up,up,0,1,2,0,55.041504,32.958984,-138.647461,58.601074,97.822266,13.183594,222.772992,230.688755,154.67051,126.379325,-2.8000362,125.296408,222.773465,230.694492,154.694763,114.861309,-2.50901421,135.747679,0.021972,0.021972,0.0249264432,-0.000473124702,-0.00573752926,-0.0242525149,1.23761737,1.67788316
1.00578976,right_stick_up,up,0,1,3,0,55.041504,32.958984,-138.647461,58.579102,97.822266,13.161621,222.740385,230.715414,154.669621,126.387007,-2.7560881,125.292141,222.773465,230.694492,154.694763,114.861309,-2.50901421,135.747679,0.0380571977,0.021973,0.0465196577,-0.0330794749,0.0209216928,-0.0251417913,1.23447115,1.67357962
1.03095341,right_stick_up,up,0,1,4,0,55.041504,32.958984,-138.647461,58.601074,97.822266,13.161621,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,222.773465,230.694492,154.694763,114.861309,-2.50901421,135.747679,0.0310738075,0.021973,0.0249264432,-0.000473124702,-0.00573752926,-0.0242525149,0.873164249,1.67411875
1.05609989,right_stick_up,up,0,1,5,0,55.063477,32.958984,-138.647461,58.623047,97.822266,13.183594,222.717114,230.747511,154.671404,126.372709,-2.795518,125.300677,222.773465,230.694492,154.694763,114.861309,-2.50901421,135.747679,0.0380577751,0.021973,0.0808213563,-0.0563507784,0.0530192972,-0.0233588427,1.51346613,3.22467763
1.08259559,right_stick_up,up,0,1,6,0,55.041504,32.958984,-138.647461,58.601074,97.844238,13.183594,222.773465,230.694492,154.694763,126.358293,-2.79402175,125.322328,222.773465,230.694492,154.694763,114.861309,-2.50901421,135.747679,0,0,0,0,0,0,1.43637579,3.05035803
1.10777855,right_stick_up,up,0,1,7,0,55.041504,32.958984,-138.647461,58.601074,97.866211,13.161621,222.773928,230.70023,154.719016,126.327104,-2.76354771,125.337046,222.773465,230.694492,154.694763,114.861309,-2.50901421,135.747679,0.0310745146,0.021973,0.0249275776,0.000463597588,0.00573823985,0.0242536968,1.23394993,0.989858826
1.13286662,right_stick_up,up,0,1,8,0,55.041504,32.958984,-138.647461,58.623047,97.888184,13.161621,222.806981,230.6793,154.744163,126.288228,-2.77700106,125.356014,222.773465,230.694492,154.694763,114.861309,-2.50901421,135.747679,0.0538226381,0.043946,0.0615993079,0.0335157319,-0.0151916814,0.0494002355,1.23861709,1.85372914
1.15803123,right_stick_up,up,0,1,9,0,55.041504,32.958984,-138.647461,58.64502,97.910156,13.183594,222.840013,230.658361,154.769312,126.25949,-2.81488835,125.386179,222.773465,230.694492,154.694763,114.861309,-2.50901421,135.747679,0.0792239461,0.065918,0.10626272,0.0665484888,-0.036130843,0.0745494898,1.51235341,1.84776797
1.1832602,right_stick_up,up,0,1,10,0,55.063477,32.958984,-138.647461,58.666992,97.954102,13.205566,222.784983,230.728614,154.818719,126.220901,-2.82275632,125.453454,222.773465,230.694492,154.694763,114.861309,-2.50901421,135.747679,0.1318365,0.109864,0.129082155,0.0115176869,0.0341216599,0.123956678,2.30426851,4.04313981
1.20842242,right_stick_up,up,0,1,11,0,55.063477,32.937012,-138.625488,58.666992,98.02002,13.205566,222.81128,230.781757,154.823899,126.157695,-2.80466491,125.531121,222.773465,230.694492,154.694763,114.861309,-2.50901421,135.747679,0.192809899,0.175782,0.160379219,0.0378148917,0.0872650691,0.129136887,2.89620671,2.36544074
1.2335031,right_stick_up,up,0,1,12,0,55.063477,32.937012,-138.647461,58.666992,98.041992,13.227539,222.770081,230.727975,154.824946,126.151125,-2.80278312,125.545926,222.773465,230.694492,154.694763,114.861309,-2.50901421,135.747679,0.215287184,0.197754,0.134462501,-0.00338349287,0.0334829397,0.130182982,1.51741395,2.70153424
1.25873303,right_stick_up,up,0,1,13,0,55.063477,32.937012,-138.647461,58.710938,98.10791,13.249512,222.836344,230.691868,154.899511,126.062315,-2.84788436,125.620851,222.773465,230.694492,154.694763,114.861309,-2.50901421,135.747679,0.294794481,0.263672,0.214202477,0.0628794481,-0.00262386014,0.204748606,3.25861519,4.20481842
1.28395987,right_stick_up,up,0,1,14,0,55.063477,32.915039,-138.647461,58.710938,98.151855,13.271484,222.820547,230.679774,154.857228,126.034658,-2.83988592,125.661539,222.773465,230.694492,154.694763,114.861309,-2.50901421,135.747679,0.341814197,0.307617,0.169788707,0.0470819286,-0.0147177098,0.16246503,2.13349875,1.85240577
1.3091929,right_stick_up,up,0,1,15,0,55.085449,32.915039,-138.647461,58.754883,98.239746,13.271484,222.798486,230.734899,154.956051,125.925747,-2.83046096,125.762242,222.773465,230.694492,154.694763,114.861309,-2.50901421,135.747679,0.437802198,0.395508,0.26557607,0.0250212254,0.0404070726,0.261288836,3.9904604,4.56897289
1.33444953,right_stick_up,up,0,1,16,0,55.085449,32.893066,-138.647461,58.754883,98.305664,13.31543,222.782887,230.728623,154.938012,125.887102,-2.84068347,125.840043,222.773465,230.694492,154.694763,114.861309,-2.50901421,135.747679,0.510125709,0.461426,0.245812729,0.00942166141,0.0341304102,0.243249348,3.25516998,0.976417615
1.35961914,right_stick_up,up,0,1,17,0,55.085449,32.849121,-138.625488,58.798828,98.393555,13.31543,222.857567,230.710587,154.878418,125.771263,-2.83466311,125.907087,222.773465,230.694492,154.694763,114.861309,-2.50901421,135.747679,0.61050831,0.549317,0.202636587,0.0841022459,0.0160945356,0.18365556,4.36492245,3.86303858
1.38994718,right_stick_up,up,0,1,18,0,55.107422,32.827148,-138.625488,58.842773,98.481445,13.359375,222.81858,230.742179,154.886465,125.686879,-2.85333902,126.007955,222.773465,230.694492,154.694763,114.861309,-2.50901421,135.747679,0.719415634,0.637207,0.202630734,0.0451151677,0.0476866259,0.19170243,3.69421893,1.67572016
1.42020035,right_stick_up,up,0,1,19,0,55.129395,32.783203,-138.625488,58.886719,98.635254,13.381348,222.763463,230.767618,154.876468,125.533285,-2.80876406,126.152632,222.773465,230.694492,154.694763,114.861309,-2.50901421,135.747679,0.8862915,0.791016,0.196123597,-0.0100021727,0.0731259989,0.181705834,5.57877808,2.03358757
1.4504745,right_stick_up,up,0,1,20,0,55.129395,32.739258,-138.603516,58.952637,98.76709,13.425293,222.870183,230.734527,154.866233,125.377239,-2.85777557,126.286562,222.773465,230.694492,154.694763,114.861309,-2.50901421,135.747679,1.04479963,0.922852,0.200895861,0.0967179249,0.0400348859,0.171470108,5.3334339,3.70615109
1.47564006,right_stick_up,up,0,1,21,0,55.151367,32.717285,-138.603516,58.996582,98.833008,13.447266,222.83046,230.760376,154.850072,125.303675,-2.85773868,126.350212,222.773465,230.694492,154.694763,114.861309,-2.50901421,135.747679,1.12961722,0.98877,0.178073897,0.0569948577,0.065884387,0.155309841,3.49249162,1.98973046
1.50137377,right_stick_up,up,0,1,22,0,55.151367,32.67334,-138.625488,59.040527,98.986816,13.491211,222.821487,230.641251,154.817115,125.153232,-2.83994862,126.472414,222.773465,230.694492,154.694763,114.861309,-2.50901421,135.747679,1.2989907,1.142578,0.141813006,0.0480226319,-0.0532415849,0.122352315,6.72316675,4.81571358
1.5265379,right_stick_up,up,0,1,23,0,55.17334,32.651367,-138.625488,59.084473,99.074707,13.513184,222.781507,230.673038,154.825233,125.058355,-2.83338645,126.561731,222.773465,230.694492,154.694763,114.861309,-2.50901421,135.747679,1.40315711,1.230469,0.132466725,0.00804212649,-0.0214537619,0.130470279,4.18762672,2.05524887
1.55172467,right_stick_up,up,0,1,24,0,55.195312,32.607422,-138.603516,59.106445,99.228516,13.557129,222.733523,230.784973,154.837193,124.927817,-2.81313226,126.746613,222.773465,230.694492,154.694763,114.861309,-2.50901421,135.747679,1.56854637,1.384278,0.173403016,-0.0399415632,0.0904810968,0.142430505,6.75749082,4.85857914
1.57695293,right_stick_up,up,0,1,25,0,55.195312,32.563477,-138.581543,59.172363,99.316406,13.579102,222.838778,230.740231,154.778436,124.803579,-2.84901934,126.817249,222.773465,230.694492,154.694763,114.861309,-2.50901421,135.747679,1.68359858,1.472168,0.115581871,0.0653134761,0.045739178,0.0836734503,4.84925009,5.09667082
1.60207534,right_stick_up,up,0,1,26,0,55.217285,32.519531,-138.603516,59.238281,99.492188,13.623047,222.772342,230.686119,154.770825,124.624779,-2.81897393,126.9691,222.773465,230.694492,154.694763,114.861309,-2.50901421,135.747679,1.88171198,1.64795,0.0765299176,-0.00112286081,-0.00837284174,0.0760622311,7.96823629,3.42412509
1.62731314,right_stick_up,up,0,1,27,0,55.217285,32.497559,-138.603516,59.260254,99.602051,13.666992,222.787343,230.665406,154.802153,124.525247,-2.83419516,127.090971,222.773465,230.694492,154.694763,114.861309,-2.50901421,135.747679,2.00096017,1.757813,0.112122084,0.0138777034,-0.0290857847,0.10739082,4.84741768,1.60242206
1.65243983,right_stick_up,up,0,1,28,0,55.239258,32.431641,-138.581543,59.326172,99.777832,13.710938,222.785829,230.70632,154.749452,124.341536,-2.82390251,127.264684,222.773465,230.694492,154.694763,114.861309,-2.50901421,135.747679,2.2054902,1.933594,0.0573038939,0.0123637327,0.0118283548,0.0546897101,8.20329963,2.65597168
1.67767811,right_stick_up,up,0,1,29,0,55.26123,32.409668,-138.581543,59.370117,99.909668,13.73291,222.743818,230.750365,154.805976,124.203511,-2.80354231,127.404787,222.773465,230.694492,154.694763,114.861309,-2.50901421,135.747679,2.34809477,2.06543,0.127941894,-0.0296468342,0.055872981,0.111213324,5.70895411,3.29121727
1.70286107,right_stick_up,up,0,1,30,0,55.26123,32.34375,-138.581543,59.458008,100.085449,13.798828,222.820994,230.620028,154.731573,124.005065,-2.83819568,127.548951,222.773465,230.694492,154.694763,114.861309,-2.50901421,135.747679,2.5626184,2.241211,0.0957026227,0.0475294103,-0.074464248,0.036810636,8.6375131,6.70133126
1.72809649,right_stick_up,up,0,1,31,0,55.283203,32.321777,-138.55957,59.47998,100.217285,13.842773,222.78686,230.750232,154.80968,123.890203,-2.84314037,127.72965,222.773465,230.694492,154.694763,114.861309,-2.50901421,135.747679,2.70379747,2.373047,0.128422218,0.0133948281,0.0557398928,0.114916966,5.77561869,6.1668963
1.75325584,right_stick_up,up,0,1,32,0,55.305176,32.255859,-138.55957,59.567871,100.437012,13.886719,222.773451,230.717676,154.783608,123.649705,-2.81634662,127.924487,222.773465,230.694492,154.694763,114.861309,-2.50901421,135.747679,2.95350482,2.592774,0.0918204492,-1.43281495e-05,0.0231835295,0.0888454762,9.95762655,1.74135872
1.77849555,right_stick_up,up,0,1,33,0,55.327148,32.211914,-138.55957,59.633789,100.568848,13.930664,222.745672,230.711549,154.750501,123.507964,-2.81671017,128.046492,222.773465,230.694492,154.694763,114.861309,-2.50901421,135.747679,3.11376692,2.72461,0.0645768047,-0.0277927652,0.017057054,0.0557385218,6.39726915,1.72938307
1.80906844,right_stick_up,up,0,1,34,0,55.349121,32.124023,-138.537598,59.743652,100.854492,13.996582,222.785375,230.706067,154.729867,123.194616,-2.81155269,128.321473,222.773465,230.694492,154.694763,114.861309,-2.50901421,135.747679,3.43975596,3.010254,0.0388350044,0.0119100733,0.0115751634,0.0351044629,10.6841889,1.4744815
1.83938122,right_stick_up,up,0,1,35,0,55.371094,32.080078,-138.537598,59.831543,101.074219,14.0625,222.785671,230.697856,154.794488,122.958492,-2.82707451,128.549069,222.773465,230.694492,154.694763,114.861309,-2.50901421,135.747679,3.68950975,3.229981,0.100525706,0.0122062689,0.00336380637,0.0997251693,8.26474358,2.14896182
1.86942363,right_stick_up,up,0,1,36,0,55.393066,32.01416,-138.537598,59.919434,101.293945,14.128418,222.768664,230.666138,154.768443,122.727039,-2.82092587,128.754535,222.773465,230.694492,154.694763,114.861309,-2.50901421,135.747679,3.94456613,3.449707,0.0790939723,-0.00480060507,-0.0283545094,0.073680611,8.49794676,1.47875177
1.89458561,right_stick_up,up,0,1,37,0,55.393066,31.970215,-138.515625,59.941406,101.447754,14.172363,222.802458,230.693968,154.779535,122.583261,-2.81986178,128.92609,222.773465,230.694492,154.694763,114.861309,-2.50901421,135.747679,4.10829919,3.603516,0.0895953486,0.0289932245,-0.000524299832,0.0847728998,6.70755367,1.79484018
1.92060328,right_stick_up,up,0,1,38,0,55.415039,31.904297,-138.493652,60.029297,101.66748,14.216309,222.824427,230.721437,154.775706,122.336163,-2.80958488,129.141057,222.773465,230.694492,154.694763,114.861309,-2.50901421,135.747679,4.35879007,3.823242,0.0993729066,0.0509624681,0.0269445319,0.0809431505,9.66606209,1.35990337
1.945755,right_stick_up,up,0,1,39,0,55.437012,31.860352,-138.493652,60.095215,101.821289,14.282227,222.792369,230.722239,154.766686,122.181968,-2.82397043,129.299368,222.773465,230.694492,154.694763,114.861309,-2.50901421,135.747679,4.54350773,3.977051,0.0793742469,0.0189040096,0.0277473888,0.0719235144,7.41279021,1.32447385
1.9709661,right_stick_up,up,0,1,40,0,55.458984,31.794434,-138.493652,60.161133,102.041016,14.326172,222.740091,230.718221,154.739322,121.957766,-2.77315461,129.499543,222.773465,230.694492,154.694763,114.861309,-2.50901421,135.747679,4.78605658,4.196778,0.0605182884,-0.0333739026,0.0237292275,0.0445597309,9.66593614,2.34591417
1.99620485,right_stick_up,up,0,1,41,0,55.480957,31.772461,-138.493652,60.205078,102.194824,14.370117,222.69121,230.770026,154.819721,121.806232,-2.76572131,129.674913,222.773465,230.694492,154.694763,114.861309,-2.50901421,135.747679,4.95306745,4.350586,0.167588702,-0.0822551388,0.075534003,0.124958712,6.68711981,4.25579365
2.02132678,right_stick_up,up,0,1,42,0,55.480957,31.706543,-138.47168,60.292969,102.414551,14.436035,222.798352,230.712722,154.815622,121.557009,-2.79962343,129.8888,222.773465,230.694492,154.694763,114.861309,-2.50901421,135.747679,5.20687089,4.570313,0.124734821,0.0248869285,0.018230344,0.120859716,10.1624234,4.83930828
2.04655504,right_stick_up,up,0,1,43,0,55.50293,31.662598,-138.47168,60.380859,102.568359,14.458008,222.796151,230.6871,154.807774,121.36361,-2.78295468,130.015014,222.773465,230.694492,154.694763,114.861309,-2.50901421,135.747679,5.38827565,4.724121,0.115502662,0.0226864699,-0.0073920498,0.113011268,7.33875803,1.06577607
