t,segment,command,right_stick_x,right_stick_y,sample,alarm,j0,j1,j2,j3,j4,j5,x,y,z,a,b,c,target_x,target_y,target_z,target_a,target_b,target_c,joint_delta_norm_deg,joint_delta_max_deg,tcp_drift_norm_mm,tcp_drift_x_mm,tcp_drift_y_mm,tcp_drift_z_mm,q_speed_norm_deg_s,tcp_speed_norm_mm_s
0.262849808,baseline_fixed_tcp,center,0,0,10,0,55.041504,32.958984,-138.647461,58.623047,97.822266,13.161621,222.80559,230.662082,154.671404,126.351347,-2.79504545,125.278286,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,0.021973,0.021973,0.0421288565,0.032597913,-0.0266724196,0.000893672202,0.875609875,1.67880775
0.287987709,baseline_fixed_tcp,center,0,0,11,0,55.041504,32.958984,-138.647461,58.623047,97.822266,13.161621,222.80559,230.662082,154.671404,126.351347,-2.79504545,125.278286,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,0.021973,0.021973,0.0421288565,0.032597913,-0.0266724196,0.000893672202,0,0
0.313089371,baseline_fixed_tcp,center,0,0,12,0,55.041504,32.958984,-138.647461,58.579102,97.822266,13.161621,222.740385,230.715414,154.669621,126.387007,-2.7560881,125.292141,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,0.021972,0.021972,0.0421269392,-0.0326063502,0.026659222,-0.000889276407,1.75068091,3.35658233
0.338150978,baseline_fixed_tcp,center,0,0,13,0,55.041504,32.958984,-138.647461,58.601074,97.822266,13.183594,222.772992,230.688755,154.67051,126.379325,-2.8000362,125.296408,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,0.021973,0.021973,0,0,0,0,1.23989683,1.68093525
0.363238573,baseline_fixed_tcp,center,0,0,14,0,55.041504,32.958984,-138.647461,58.579102,97.800293,13.161621,222.739903,230.709678,154.645367,126.408036,-2.76209368,125.266215,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,0.0310738075,0.021973,0.0465277904,-0.0330889882,0.0209231448,-0.0251431133,1.51699575,1.85461342
0.388454676,baseline_fixed_tcp,center,0,0,15,0,55.041504,32.958984,-138.647461,58.601074,97.822266,13.161621,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,0,0,0,0,0,0,1.23230017,1.84516184
0.413588524,baseline_fixed_tcp,center,0,0,16,0,55.041504,32.958984,-138.647461,58.579102,97.822266,13.161621,222.740385,230.715414,154.669621,126.387007,-2.7560881,125.292141,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,0.021972,0.021972,0.0421269392,-0.0326063502,0.026659222,-0.000889276407,0.874199599,1.67610383
0.439232111,baseline_fixed_tcp,center,0,0,17,0,55.041504,32.958984,-138.647461,58.601074,97.822266,13.161621,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,0,0,0,0,0,0,0.856822406,1.64278652
0.464359522,baseline_fixed_tcp,center,0,0,18,0,55.041504,32.958984,-138.647461,58.601074,97.822266,13.161621,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,0,0,0,0,0,0,0,0
0.489424706,baseline_fixed_tcp,center,0,0,19,0,55.041504,32.958984,-138.647461,58.601074,97.822266,13.161621,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,0,0,0,0,0,0,0,0
0.516609192,baseline_fixed_tcp,center,0,0,20,0,55.041504,32.958984,-138.647461,58.601074,97.822266,13.161621,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,0,0,0,0,0,0,0,0
0.541722059,baseline_fixed_tcp,center,0,0,21,0,55.041504,32.958984,-138.647461,58.579102,97.822266,13.161621,222.740385,230.715414,154.669621,126.387007,-2.7560881,125.292141,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,0.021972,0.021972,0.0421269392,-0.0326063502,0.026659222,-0.000889276407,0.874929959,1.67750415
0.56693244,baseline_fixed_tcp,center,0,0,22,0,55.041504,32.958984,-138.647461,58.579102,97.822266,13.183594,222.740385,230.715414,154.669621,126.397161,-2.78055789,125.303331,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,0.0310738075,0.021973,0.0421269392,-0.0326063502,0.026659222,-0.000889276407,0.871585415,0
0.59202981,baseline_fixed_tcp,center,0,0,23,0,55.041504,32.958984,-138.647461,58.601074,97.822266,13.161621,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,0,0,0,0,0,0,1.23813002,1.67853998
0.618415117,baseline_fixed_tcp,center,0,0,24,0,55.041504,32.958984,-138.647461,58.601074,97.822266,13.161621,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,0,0,0,0,0,0,0,0
0.643517733,baseline_fixed_tcp,center,0,0,25,0,55.041504,32.958984,-138.647461,58.579102,97.822266,13.161621,222.740385,230.715414,154.669621,126.387007,-2.7560881,125.292141,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,0.021972,0.021972,0.0421269392,-0.0326063502,0.026659222,-0.000889276407,0.875287283,1.67818925
0.668613434,baseline_fixed_tcp,center,0,0,26,0,55.041504,32.958984,-138.647461,58.601074,97.822266,13.161621,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,0,0,0,0,0,0,0.875528435,1.67865161
0.696197987,baseline_fixed_tcp,center,0,0,27,0,55.041504,32.958984,-138.647461,58.579102,97.822266,13.139648,222.740385,230.715414,154.669621,126.37685,-2.73162237,125.280949,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,0.0310738075,0.021973,0.0421269392,-0.0326063502,0.026659222,-0.000889276407,1.12649307,1.52719312
0.721280575,baseline_fixed_tcp,center,0,0,28,0,55.041504,32.958984,-138.647461,58.601074,97.822266,13.161621,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,0,0,0,0,0,0,1.23885969,1.67952919
0.746388435,baseline_fixed_tcp,center,0,0,29,0,55.041504,32.958984,-138.647461,58.623047,97.822266,13.161621,222.80559,230.662082,154.671404,126.351347,-2.79504545,125.278286,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,0.021973,0.021973,0.0421288565,0.032597913,-0.0266724196,0.000893672202,0.875144258,1.67791502
0.771492004,baseline_fixed_tcp,center,0,0,30,0,55.041504,32.958984,-138.647461,58.623047,97.822266,13.161621,222.80559,230.662082,154.671404,126.351347,-2.79504545,125.278286,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,0.021973,0.021973,0.0421288565,0.032597913,-0.0266724196,0.000893672202,0,0
0.796577454,baseline_fixed_tcp,center,0,0,31,0,55.041504,32.958984,-138.647461,58.601074,97.822266,13.161621,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,0,0,0,0,0,0,0.875926112,1.67941407
0.821671247,baseline_fixed_tcp,center,0,0,32,0,55.041504,32.958984,-138.647461,58.601074,97.822266,13.161621,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,0,0,0,0,0,0,0,0
0.846791744,baseline_fixed_tcp,center,0,0,33,0,55.041504,32.958984,-138.647461,58.601074,97.822266,13.161621,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,0,0,0,0,0,0,0,0
0.871844769,baseline_fixed_tcp,center,0,0,34,0,55.041504,32.958984,-138.647461,58.601074,97.822266,13.161621,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,0,0,0,0,0,0,0,0
0.896925688,baseline_fixed_tcp,center,0,0,35,0,55.041504,32.958984,-138.647461,58.601074,97.822266,13.161621,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,0,0,0,0,0,0,0,0
0.922010183,baseline_fixed_tcp,center,0,0,36,0,55.041504,32.958984,-138.647461,58.579102,97.822266,13.161621,222.740385,230.715414,154.669621,126.387007,-2.7560881,125.292141,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,0.021972,0.021972,0.0421269392,-0.0326063502,0.026659222,-0.000889276407,0.875919548,1.67940149
0.924750566,right_stick_up,up,0,1,0,0,55.041504,32.958984,-138.647461,58.579102,97.822266,13.161621,222.740385,230.715414,154.669621,126.387007,-2.7560881,125.292141,222.772992,230.688755,154.67051,114.876073,-2.48816094,135.71251,0.021972,0.021972,0.0421269392,-0.0326063502,0.026659222,-0.000889276407,0,0
0.949855804,right_stick_up,up,0,1,1,0,55.041504,32.958984,-138.647461,58.623047,97.822266,13.161621,222.80559,230.662082,154.671404,126.351347,-2.79504545,125.278286,222.772992,230.688755,154.67051,114.876073,-2.48816094,135.71251,0.021973,0.021973,0.0421288565,0.032597913,-0.0266724196,0.000893672202,1.75043153,3.35610418
0.9788239,right_stick_up,up,0,1,2,0,55.041504,32.958984,-138.647461,58.579102,97.822266,13.161621,222.740385,230.715414,154.669621,126.387007,-2.7560881,125.292141,222.772992,230.688755,154.67051,114.876073,-2.48816094,135.71251,0.021972,0.021972,0.0421269392,-0.0326063502,0.026659222,-0.000889276407,1.51701376,2.90857206
1.00721145,right_stick_up,up,0,1,3,0,55.041504,32.958984,-138.647461,58.579102,97.822266,13.161621,222.740385,230.715414,154.669621,126.387007,-2.7560881,125.292141,222.772992,230.688755,154.67051,114.876073,-2.48816094,135.71251,0.021972,0.021972,0.0421269392,-0.0326063502,0.026659222,-0.000889276407,0,0
1.03230858,right_stick_up,up,0,1,4,0,55.041504,32.958984,-138.647461,58.601074,97.822266,13.161621,222.772992,230.688755,154.67051,126.369178,-2.77556821,125.285215,222.772992,230.688755,154.67051,114.876073,-2.48816094,135.71251,0,0,0,0,0,0,0.87547853,1.67855592
1.05738759,right_stick_up,up,0,1,5,0,55.041504,32.958984,-138.647461,58.623047,97.844238,13.161621,222.806063,230.667821,154.695656,126.330314,-2.78903115,125.304198,222.772992,230.688755,154.67051,114.876073,-2.48816094,135.71251,0.0310738075,0.021973,0.0465212805,0.0330710951,-0.0209336239,0.0251458864,1.23903635,1.85498857
1.08248496,right_stick_up,up,0,1,6,0,55.041504,32.958984,-138.647461,58.601074,97.844238,13.161621,222.773465,230.694492,154.694763,126.348144,-2.76955825,125.311132,222.772992,230.688755,154.67051,114.876073,-2.48816094,135.71251,0.021972,0.021972,0.0249264432,0.000473124702,0.00573752926,0.0242525149,0.875510058,1.67858594
1.10840082,right_stick_up,up,0,1,7,0,55.041504,32.958984,-138.647461,58.601074,97.866211,13.161621,222.773928,230.70023,154.719016,126.327104,-2.76354771,125.337046,222.772992,230.688755,154.67051,114.876073,-2.48816094,135.71251,0.043945,0.043945,0.0498540199,0.000936722291,0.0114757691,0.0485062117,0.84785915,0.961865689
1.1335144,right_stick_up,up,0,1,8,0,55.041504,32.958984,-138.647461,58.64502,97.910156,13.161621,222.840013,230.658361,154.769312,126.249348,-2.79044193,125.374965,222.772992,230.688755,154.67051,114.876073,-2.48816094,135.71251,0.0982644545,0.08789,0.123196941,0.0670216135,-0.0303933137,0.0988020047,2.47468962,3.70336796
1.1586411,right_stick_up,up,0,1,9,0,55.041504,32.958984,-138.647461,58.623047,97.932129,13.183594,222.80786,230.690781,154.792669,126.256273,-2.78941372,125.419028,222.772992,230.688755,154.67051,114.876073,-2.48816094,135.71251,0.114173133,0.109863,0.127053862,0.0348684032,0.00202686356,0.122158791,1.51465807,2.04116689
1.1837306,right_stick_up,up,0,1,10,0,55.063477,32.958984,-138.647461,58.623047,97.976074,13.183594,222.720211,230.787695,154.841175,126.225365,-2.75340382,125.482039,222.772992,230.688755,154.67051,114.876073,-2.48816094,135.71251,0.158446644,0.153808,0.204209633,-0.0527812211,0.0989401142,0.170665083,1.95827827,5.5554131
1.20900512,right_stick_up,up,0,1,11,0,55.063477,32.937012,-138.647461,58.688965,98.041992,13.205566,222.802661,230.701292,154.82585,126.123129,-2.79777897,125.527727,222.772992,230.688755,154.67051,114.876073,-2.48816094,135.71251,0.242695462,0.219726,0.1586445,0.0296687825,0.0125377181,0.155340421,3.88788683,4.76403064
1.23409772,right_stick_up,up,0,1,12,0,55.063477,32.937012,-138.647461,58.688965,98.063965,13.227539,222.803042,230.707048,154.850102,126.112196,-2.81615839,125.56484,222.772992,230.688755,154.67051,114.876073,-2.48816094,135.71251,0.267308808,0.241699,0.183004755,0.0300497995,0.0182929404,0.179591531,1.23839349,0.993423394
1.2592113,right_stick_up,up,0,1,13,0,55.063477,32.937012,-138.647461,58.710938,98.129883,13.249512,222.836697,230.697626,154.923762,126.041224,-2.84183084,125.646718,222.772992,230.688755,154.67051,114.876073,-2.48816094,135.71251,0.339689162,0.307617,0.261292218,0.063705004,0.00887155543,0.253252031,2.90182779,3.24649033
1.28432918,right_stick_up,up,0,1,14,0,55.085449,32.915039,-138.625488,58.754883,98.173828,13.271484,222.839067,230.777093,154.906492,125.984674,-2.86897223,125.706969,222.772992,230.688755,154.67051,114.876073,-2.48816094,135.71251,0.404559101,0.351562,0.260493624,0.0660750147,0.0883386473,0.235981576,3.0303111,3.2389942
1.30943823,right_stick_up,up,0,1,15,0,55.085449,32.893066,-138.647461,58.754883,98.283691,13.293457,222.782602,230.722843,154.913765,125.898073,-2.82238166,125.802926,222.772992,230.688755,154.67051,114.876073,-2.48816094,135.71251,0.510124804,0.461425,0.245819999,0.00961018621,0.0340884202,0.243255207,4.63053301,3.13194325
1.33452582,right_stick_up,up,0,1,16,0,55.085449,32.871094,-138.625488,58.798828,98.327637,13.293457,222.873278,230.716846,154.896476,125.82008,-2.84890654,125.840585,222.772992,230.688755,154.67051,114.876073,-2.48816094,135.71251,0.567473216,0.505371,0.248811187,0.100286252,0.0280911054,0.225965848,2.76964685,3.68725114
1.35962605,right_stick_up,up,0,1,17,0,55.107422,32.849121,-138.625488,58.842773,98.415527,13.337402,222.834385,230.748405,154.904524,125.735717,-2.86767248,125.941461,222.772992,230.688755,154.67051,114.876073,-2.48816094,135.71251,0.676885408,0.593261,0.249178674,0.0613932475,0.0596502411,0.234014378,4.46364026,2.02105405
1.38473606,right_stick_up,up,0,1,18,0,55.107422,32.827148,-138.625488,58.864746,98.503418,13.337402,222.85131,230.721259,154.911645,125.637695,-2.84217587,126.015413,222.772992,230.688755,154.67051,114.876073,-2.48816094,135.71251,0.765897289,0.681152,0.255609353,0.0783179149,0.0325042647,0.241134647,3.7125678,1.30516298
1.40987182,right_stick_up,up,0,1,19,0,55.129395,32.783203,-138.625488,58.886719,98.613281,13.359375,222.763304,230.761793,154.852232,125.544302,-2.79058168,126.115514,222.772992,230.688755,154.67051,114.876073,-2.48816094,135.71251,0.886290608,0.791015,0.196089637,-0.00968762539,0.0730383911,0.18172146,4.94498512,4.52172667
1.43497562,right_stick_up,up,0,1,20,0,55.129395,32.76123,-138.625488,58.930664,98.679199,13.40332,222.812297,230.702175,154.836072,125.469738,-2.83887566,126.179216,222.772992,230.688755,154.67051,114.876073,-2.48816094,135.71251,0.974010486,0.856933,0.170691807,0.0393049532,0.0134208184,0.165561756,3.71345638,3.14053879
1.46006656,right_stick_up,up,0,1,21,0,55.151367,32.717285,-138.625488,58.952637,98.811035,13.425293,222.724053,230.748629,154.800912,125.355111,-2.78083086,126.305036,222.772992,230.688755,154.67051,114.876073,-2.48816094,135.71251,1.11434048,0.988769,0.151606648,-0.0489389705,0.0598741795,0.130401824,5.74248515,4.21430494
1.48515749,right_stick_up,up,0,1,22,0,55.151367,32.695312,-138.625488,58.974609,98.898926,13.447266,222.740368,230.721675,154.80804,125.267078,-2.7791857,126.390133,222.772992,230.688755,154.67051,114.876073,-2.48816094,135.71251,1.20929477,1.07666,0.145129027,-0.0326236038,0.0329203831,0.137529573,3.81719325,1.28744911
1.51377606,right_stick_up,up,0,1,23,0,55.17334,32.629395,-138.603516,59.0625,99.074707,13.535156,222.773856,230.735461,154.756436,125.086464,-2.83850028,126.580238,222.772992,230.688755,154.67051,114.876073,-2.48816094,135.71251,1.43142992,1.252441,0.0978031514,0.000864199272,0.046706384,0.0859256846,7.94191637,2.20287787
1.538867,right_stick_up,up,0,1,24,0,55.17334,32.607422,-138.603516,59.106445,99.18457,13.535156,222.822131,230.687732,154.788757,124.948944,-2.82510657,126.672372,222.772992,230.688755,154.67051,114.876073,-2.48816094,135.71251,1.54716133,1.362304,0.128055066,0.0491396165,-0.00102289427,0.118246995,4.79650906,2.99662875
1.56532073,right_stick_up,up,0,1,25,0,55.195312,32.563477,-138.603516,59.150391,99.338379,13.579102,222.765036,230.713658,154.778779,124.80493,-2.80321785,126.827921,222.772992,230.688755,154.67051,114.876073,-2.48816094,135.71251,1.71949179,1.516113,0.11138074,-0.00795567976,0.0249033065,0.108269117,6.54022678,2.40022348
1.59043121,right_stick_up,up,0,1,26,0,55.217285,32.541504,-138.603516,59.194336,99.42627,13.623047,222.724439,230.745562,154.7869,124.719989,-2.82034487,126.928565,222.772992,230.688755,154.67051,114.876073,-2.48816094,135.71251,1.82888552,1.604004,0.138314841,-0.0485528389,0.0568072674,0.116389654,4.4618491,2.08151778
1.61552405,right_stick_up,up,0,1,27,0,55.217285,32.497559,-138.581543,59.260254,99.558105,13.64502,222.828887,230.712718,154.776547,124.553036,-2.84322401,127.050314,222.772992,230.688755,154.67051,114.876073,-2.48816094,135.71251,1.98229339,1.735839,0.122238731,0.0558953384,0.023963916,0.106036546,6.2533928,4.38286808
1.64061999,right_stick_up,up,0,1,28,0,55.239258,32.453613,-138.581543,59.304199,99.733887,13.688965,222.770437,230.744872,154.790746,124.387379,-2.81413401,127.231216,222.772992,230.688755,154.67051,114.876073,-2.48816094,135.71251,2.17384981,1.911621,0.132711549,-0.00255426911,0.0561176166,0.120235785,7.68291668,2.71774504
1.6657145,right_stick_up,up,0,1,29,0,55.26123,32.431641,-138.581543,59.370117,99.84375,13.73291,222.76121,230.756077,154.824114,124.262804,-2.84317798,127.350125,222.772992,230.688755,154.67051,114.876073,-2.48816094,135.71251,2.30974266,2.021484,0.168123134,-0.0117812723,0.0673224998,0.153604267,5.53773598,1.45006901
1.69253349,right_stick_up,up,0,1,30,0,55.26123,32.34375,-138.581543,59.458008,100.107422,13.798828,222.820597,230.62606,154.755757,123.983702,-2.83181075,127.574478,222.772992,230.688755,154.67051,114.876073,-2.48816094,135.71251,2.60642363,2.285156,0.116034057,0.0476052408,-0.0626948713,0.0852466804,11.1436249,5.90784824
1.71763873,right_stick_up,up,0,1,31,0,55.283203,32.321777,-138.55957,59.501953,100.217285,13.842773,222.819186,230.723386,154.810744,123.872109,-2.86191393,127.722402,222.772992,230.688755,154.67051,114.876073,-2.48816094,135.71251,2.73566135,2.395019,0.151653914,0.0461940564,0.0346317804,0.140234298,5.25132113,4.45305205
1.74271464,right_stick_up,up,0,1,32,0,55.305176,32.255859,-138.55957,59.589844,100.437012,13.886719,222.805749,230.690813,154.784691,123.631591,-2.83505377,127.917211,222.772992,230.688755,154.67051,114.876073,-2.48816094,135.71251,2.985291,2.614746,0.118804574,0.032756909,0.0020581102,0.114180891,9.9907631,1.74757953
1.76783371,right_stick_up,up,0,1,33,0,55.327148,32.211914,-138.55957,59.611816,100.568848,13.908691,222.713383,230.738413,154.749409,123.515959,-2.77411558,128.042104,222.772992,230.688755,154.67051,114.876073,-2.48816094,135.71251,3.12583694,2.746582,0.110653443,-0.0596091377,0.0496579713,0.0788988028,5.73604141,4.36864632
1.79290891,right_stick_up,up,0,1,34,0,55.349121,32.145996,-138.537598,59.72168,100.788574,13.974609,222.771578,230.738326,154.746978,123.26214,-2.80936746,128.262779,222.772992,230.688755,154.67051,114.876073,-2.48816094,135.71251,3.38870743,2.966308,0.0911408087,-0.00141395779,0.0495716123,0.0764676597,10.5516873,2.32285324
1.81801319,right_stick_up,up,0,1,35,0,55.349121,32.124023,-138.537598,59.765625,100.942383,14.018555,222.814771,230.703698,154.827588,123.100643,-2.82794312,128.427416,222.772992,230.688755,154.67051,114.876073,-2.48816094,135.71251,3.5538012,3.120117,0.163224858,0.0417796252,0.0149435874,0.157078026,6.66576588,3.89533736
1.84313321,right_stick_up,up,0,1,36,0,55.371094,32.058105,-138.537598,59.831543,101.074219,14.0625,222.769272,230.674109,154.703822,122.96346,-2.80624342,128.527204,222.772992,230.688755,154.67051,114.876073,-2.48816094,135.71251,3.71928994,3.251953,0.0365789208,-0.00371987174,-0.014645113,0.0333121699,6.7187531,5.37989991
1.87187505,right_stick_up,up,0,1,37,0,55.393066,31.992188,-138.515625,59.919434,101.381836,14.128418,222.789386,230.726034,154.796672,122.640855,-2.79459809,128.855774,222.772992,230.688755,154.67051,114.876073,-2.48816094,135.71251,4.05203396,3.55957,0.132572365,0.0163943792,0.037279431,0.126162198,11.6442542,3.7668985
1.89697695,right_stick_up,up,0,1,38,0,55.415039,31.948242,-138.515625,60.007324,101.535645,14.194336,222.790365,230.699716,154.788846,122.468705,-2.82818744,129.006846,222.772992,230.688755,154.67051,114.876073,-2.48816094,135.71251,4.24402303,3.713379,0.12010529,0.0173732962,0.0109616581,0.118335503,7.78018725,1.09451327
1.9220705,right_stick_up,up,0,1,39,0,55.437012,31.904297,-138.515625,60.05127,101.689453,14.216309,222.726563,230.727369,154.778703,122.312621,-2.77714088,129.148954,222.772992,230.688755,154.67051,114.876073,-2.48816094,135.71251,4.41097976,3.867187,0.123905457,-0.0464290953,0.0386148553,0.108193319,6.72582335,2.80044406
1.94716716,right_stick_up,up,0,1,40,0,55.437012,31.860352,-138.493652,60.073242,101.821289,14.260254,222.760228,230.749181,154.765505,122.1901,-2.78199837,129.294933,222.772992,230.688755,154.67051,114.876073,-2.48816094,135.71251,4.55560469,3.999023,0.113306519,-0.0127633922,0.0604267934,0.094995083,5.93806748,1.68267585
1.97242355,right_stick_up,up,0,1,41,0,55.480957,31.794434,-138.493652,60.205078,102.128906,14.348145,222.711148,230.77489,154.838092,121.855911,-2.78327675,129.609164,222.772992,230.688755,154.67051,114.876073,-2.48816094,135.71251,4.9092534,4.30664,0.198311821,-0.0618432517,0.0861355665,0.167581786,14.0550162,3.61555758
1.9975419,right_stick_up,up,0,1,42,0,55.480957,31.728516,-138.47168,60.249023,102.282715,14.39209,222.758162,230.752498,154.759358,121.698288,-2.77773144,129.750769,222.772992,230.688755,154.67051,114.876073,-2.48816094,135.71251,5.08561349,4.460449,0.110349702,-0.0148298855,0.0637432532,0.0888477846,7.16026577,3.75807253
2.02263212,right_stick_up,up,0,1,43,0,55.50293,31.706543,-138.47168,60.314941,102.414551,14.436035,222.741932,230.771183,154.816845,121.54989,-2.7946834,129.893256,222.772992,230.688755,154.67051,114.876073,-2.48816094,135.71251,5.24051276,4.592285,0.170801037,-0.0310600515,0.0824280852,0.146334815,6.25407993,2.49453145
2.05113316,right_stick_up,up,0,1,44,0,55.524902,31.618652,-138.47168,60.424805,102.722168,14.501953,222.729413,230.715558,154.797453,121.216821,-2.75326444,130.168249,222.772992,230.688755,154.67051,114.876073,-2.48816094,135.71251,5.58503238,4.899902,0.136865221,-0.0435790645,0.0268036904,0.126942964,12.1163156,2.11302073
2.07622552,right_stick_up,up,0,1,45,0,55.524902,31.574707,-138.449707,60.490723,102.854004,14.567871,222.824396,230.683872,154.786321,121.066935,-2.81564003,130.310368,222.772992,230.688755,154.67051,114.876073,-2.48816094,135.71251,5.74940891,5.031738,0.126800615,0.0514042612,-0.00488278815,0.115810865,6.72615845,4.01501279
